Country/region,Technology,Variable,Predicted Values,Predicted Mean,Predicted Lower,Predicted Upper
China,PHS,Capacity factor,"[13.437526641509066, 13.355513374115162, 13.722326877266823, 13.566119815050115, 13.693341780034643, 13.411525235046156, 13.356200101703507, 13.383412279522418, 13.51695204813177, 13.533129361867395, 13.276058143993396, 13.554357089789391, 13.298739066643975, 13.350992837431022, 13.491783323908294, 13.651641346514225, 13.26651573658819, 12.936525285771495, 13.831645994000155, 13.675066607716872, 13.481796948136434, 13.525113088182934, 13.61751502318657, 13.491459231836416, 13.489741355807382, 13.51940930036426, 13.253764658516047, 13.7212567542324, 13.088473979741138, 13.665441150827974, 13.505154201309324, 13.537831041568097, 13.490055021236458, 13.388000332932279, 13.411962386084724, 13.49935196328397, 13.455436049650416, 13.629898685093394, 13.382692281556956, 13.231015033868061, 13.740193757428642, 13.507408587801365, 13.456117476211148, 13.540311101927273, 13.706632511391945, 13.22975294356229, 13.66111186281205, 13.844558773681001, 13.048101458594829, 13.445073284967293, 13.233349388397983, 12.99801988578065, 13.567745438007478, 13.411078974011161, 13.33784083168257, 13.697880792421984, 13.35550947310412, 13.750670741923841, 13.158759902684778, 13.279068798619846, 13.562318459049038, 13.647399339956337, 13.432373471290248, 13.450454581939539, 13.420769167859817, 13.851126135433788, 13.602909146965885, 13.263307458880718, 13.662840948288249, 13.387527844676697, 13.739832655587179, 13.662110165942067, 13.801724799180647, 13.516834841112086, 13.356679205891396, 13.717923202854763, 13.818417680686707, 13.529409940900223, 13.791838400767574, 13.80618087642597, 13.481733217506644, 13.511307940601, 13.466295646630442, 13.893575110690108, 13.38980742967351, 13.579357677533153, 13.424481207493955, 13.391235820057318, 13.541630085373072, 13.597533450339597, 13.575223552853004, 13.563438139224218, 13.549953507930695, 13.356503645308749, 13.296094269959212, 12.83936718142104, 13.193912597600956, 13.569973633180325, 13.39456442873643, 13.427865140596623, 13.888600507093997, 13.542219655352255, 13.52045037131802, 13.42485828835379, 13.428239669526647, 12.508040019974942, 13.452426186939192, 12.966385139937302, 13.171078161909008, 13.241421091691791, 13.22005239276723, 13.23715546148469, 13.610413435807004, 13.425527409042388, 13.57954423127103, 13.229652831032581, 13.552817744845015, 13.312390897048317, 13.42294845840388, 13.688510751218018, 13.634744040436544, 13.337142450637202, 13.369019381776525, 13.226504148433833, 13.12338017032289, 13.474175208558336, 13.356510374242134, 13.266465655325646, 13.417857758612172, 13.44381258098565, 13.493315740089201, 13.510554459941886, 13.44095601089748, 13.426699323988487, 13.647905483270733, 13.626740451457863, 13.34053853457317, 13.083552121174307, 13.285306346727793, 13.599527917835076, 13.435980343740994, 13.551172206564388, 13.588020116165808, 13.368318940123572, 13.523177587114787, 13.59617728199737, 13.280681092920531, 13.333329534438235, 12.57395893674834, 13.623817305454395, 13.418723488885007, 13.625709525201273, 13.501632105021145, 13.36527211809971, 13.260720952021984, 13.09246513837752, 13.588020116166263, 13.556752853807211, 13.867775241940762, 13.566796496103507, 13.721590681559064, 13.547024671438976, 13.560548121507509, 13.381034327848738, 13.62646115561347, 13.27072150993763, 13.465713469970979, 13.60713562090541, 13.227793980337083, 13.161677672199858, 13.669221998544344, 13.41503945682689, 13.28441643076394, 13.365876550639314, 13.634436071830805, 13.078131446892712, 13.729216393474871, 13.329641165613793, 13.48717473484703, 13.258061709709182, 13.360489276677981, 13.344139500466554, 13.81385557829708, 13.86042961630028, 13.39951625685353, 13.003326641383865, 13.472194823663358, 13.494352137219266, 13.657416927912436, 13.3924837376926, 13.739438260314728, 13.499048078176656, 13.477466844365154, 13.490709385398532, 13.470931712787205, 13.366146900250897, 13.849144738374434, 13.001387435396737, 13.478162408863227, 13.604099614072766, 13.309285925521635, 13.282750951367689, 13.302640005450485, 13.516952048132225, 13.523177587114787, 13.578833895296157, 13.36826664100181, 13.251570577314851, 13.511581239396037, 13.518582106939903, 13.47351138263366, 13.234030452761544, 13.220052392767684, 13.37390072845119, 13.434239997689474, 13.436615873471055, 13.553651319807614, 13.43288420596491, 13.487852539263258, 13.280375475183064, 13.522290081646133, 13.401779074802107, 13.779928484354059, 13.536159494726235, 13.80680655541164, 13.69320804762583, 13.94906279903762, 13.478022115906242, 13.648620262296845, 13.345428686605828, 12.921983217610887, 13.41071083316183, 13.409106230075395, 13.65941563483284, 13.35961684995982, 13.753101266989688, 13.261593587974403, 13.360385012441839, 13.389574057534901, 13.583956432388732, 13.421815912926377, 13.496582190982735, 13.27783675228693, 13.330837825623803, 13.696233140713503, 13.517507500605461, 13.374555393208539, 13.682053415082464, 13.53137091030203, 13.410169356952338, 13.25396001952322, 13.366877098073019, 13.426812339086155, 13.276515475438373, 13.409365815485216, 12.970382350376894, 13.410358361394174, 13.360770835954554, 13.446101611141785, 13.432373471289793, 13.400100822491822, 13.566431385568649, 13.738479883429136, 13.39644869943686, 13.13921827514514, 13.629275560966562, 13.748356703523768, 13.027502322526743, 13.588962722881206, 13.577677869702256, 13.604099614072311, 12.967492288862559, 13.612303904976216, 13.48454502188315, 13.477880944822573, 13.479856995560567, 13.42381521594234, 13.71187479317041, 13.504886691436695, 13.954609841712227, 12.910270147469646, 13.502859105050902, 13.026156403054301, 13.574997628077654, 13.61359899765148, 13.617815972002063, 13.64450699449344, 13.574772759760435, 13.572199421833375, 13.338253665549928, 13.491864004255604, 13.606066545224166, 13.058721789805077, 13.52420029029372, 13.560081713621912, 13.306232714198813, 13.096230583272245, 13.458076260035341, 13.417580177954733, 13.551746974515481, 13.27434625018077, 13.54549477686669, 13.501179064698135, 13.548997591836724, 13.131675460569568, 13.344482268606498, 13.339573133499925, 13.610832023101011, 13.736522872628939, 13.634722733375384, 13.57058549784324, 13.172713551617562, 13.531280892061204, 13.55098785954715, 13.57583828466386, 13.156668526782596, 13.787519140910717, 13.554364677940612, 13.424020976553493, 13.341541503504232, 13.508488248910453, 13.687597188210475, 13.342047906401149, 13.451904593829113, 13.559448345630699, 13.46136583620546, 13.428469363317163, 13.601399514775949, 12.864703942091637, 13.033036648291727, 13.671111521989587, 13.321127646383047, 13.782360166396302, 13.450575630475214, 13.456809236343815, 13.229395933198248, 13.302311715381165, 13.574406071894373, 13.36408113483185, 13.344271435459177, 13.14555179052877, 13.7032612747048, 13.451768240659021, 13.441947068100944, 12.91415234605256, 13.564011736091288, 13.353458539974781, 13.319096762921163, 13.565028893402086, 13.50796023441626, 13.391871881813586, 13.550841505707467, 13.491864004255604, 13.529769216402656, 13.470931712787205, 13.112419068615509, 13.70395907095508, 13.222840607607395, 13.180326782443444, 13.622472473666221, 13.531280892061204, 13.685508074643622, 13.198081451667349, 13.6019100103872, 13.48853958852169, 13.450882135379288, 13.431965129612308, 13.563147955784643, 13.058800408191019, 13.698662184724071, 13.478008426131055, 13.453328794382742, 13.58667947552567, 13.27119999157867, 13.693343532774634, 13.521102356790834, 13.498243954677946, 13.711069948577915, 13.567793035304476, 13.446289017314939, 13.648563736879169, 13.520876750024854, 13.4268123390857, 13.617794954866895, 13.18035701655117, 13.50905988623117, 13.154845076413494, 13.563344794134082, 13.377777239527859, 13.137204224583456, 13.388784384129849, 13.464439619836412, 13.344233149344745, 13.578749802707534, 13.41282040142596, 13.250682907014834, 13.28696575451795, 13.218997928912813, 13.42915886051378, 13.654338458353777, 13.41976860226032, 13.100350722505482, 13.480798023194438, 13.482865028820015, 13.580753304034715, 13.761944552061323, 13.36442136802134, 13.7410897901932, 13.337793782900007, 13.465510834786983, 13.583691881450704, 13.30175770172491, 13.540311101927273, 13.685123586174996, 13.524631941527332, 13.422777109452454, 13.263113509555751, 13.27969226147843, 13.436114927282233, 13.592225918186614, 13.543822964353694, 13.538431399586443, 13.632662737291412, 13.655081482934747, 13.456431665515993, 13.482146367875885, 13.37888803249507, 13.565327855598298, 13.536274012737522, 13.222425390558328, 13.341029780166082, 13.734048563849228, 13.496733902257802, 13.348078590157911, 13.371084953304944, 13.350541069828978, 13.714683628969851, 13.55069531998106, 13.558690688595561, 13.42740672382115, 13.468545769671437, 13.435980343740994, 13.597514565800338, 13.464707542509586, 13.615716140440782, 13.531672445930326, 13.650535285081787, 13.725832189015364, 13.618576291205954, 13.342837111300469, 13.519514249062468, 13.538061243572429, 13.67488763893607, 13.736333784371254, 13.560626645321918, 13.566335464728127, 13.553475913015063, 13.29481352599214, 13.562318459048583, 12.824681502539988, 13.433654112607655, 13.161538715264669, 13.54495995323623, 13.634552648433328, 13.60013239169757, 13.560191911602033, 13.34274836033319, 13.54882386373356, 13.140821019977011, 13.32976645002509, 13.252566736570316, 12.982868154175776, 13.505887957601772, 13.318332250516505, 13.514962091790949, 13.427136950932436, 13.54419505999249, 13.629262880991519, 13.48434768881225, 13.444666425801643, 13.383638685208552, 13.56852918948016, 13.622579096296704, 13.40934473859852, 13.630005682040519, 13.53923641621168, 13.782565900553891, 13.527205621652229, 13.432822697211577, 13.429876303720903, 13.107786127105555, 13.532930391852005, 13.577565522557961, 13.464259287564346, 13.595130036816954, 12.859929875116904, 13.198343427809505, 13.480439441486396, 13.211683629941945, 13.365446620573493, 13.562135334502273, 13.764269836628046, 13.380991847792757, 13.375834178142668, 13.577187557674733, 13.397370536989456, 13.469977096713137, 13.528283596229812, 13.616030922526534, 13.362179669396482, 13.989339836847648, 12.698993767433649, 13.553620865966877, 13.615621999326777, 13.664169855711407, 13.405411381226259, 13.770237422552327, 13.45049152215961, 13.437756356849604, 13.601282969510976, 13.545311903891616, 13.561782529851826, 13.528074364269742, 13.536779566927635, 13.518687264922846, 13.388199942056417, 13.331462485552947, 13.451324827653934, 13.729564742162438, 12.903191001107189, 13.61230390497576, 13.673096583829192, 13.173332681963984, 13.376022399444992, 13.130352382432193, 13.6291163404494, 13.289230043030784, 13.57141044536911, 13.401913969035832, 13.322967917179994, 13.624339820790738, 13.809805860977576, 13.772993875445536, 12.844173825553298, 13.36826664100181, 13.62130433891707, 13.571035643217328, 13.633336824354501, 13.387444264657006, 13.790632520527652, 13.585943879050319, 13.605101790756635, 13.514310823129108, 13.628241144772346, 13.332488610795735, 12.943470243691536, 13.346952707622222, 13.436451540455892, 13.05701057455326, 13.580453810522613, 13.344483990309982, 13.472658821911864, 13.070297911128364, 13.52989903066873, 13.333722031218713, 13.54885431204093, 13.666111344150067, 13.319946529363278, 13.476975311241404, 13.14082101997792, 13.496161826705247, 13.216715457017472, 13.59379736032497, 13.458924241808745, 13.365985619834191, 13.581986433912334, 12.960761332287348, 13.606038754052406, 13.300093549655685, 13.765770825057189, 13.358672414935427, 13.617116384402834, 12.6290288842888, 13.272121428114588, 13.725691233883481, 13.487771524473828, 13.289999955279654, 13.122503439288266, 13.454441885020515, 13.380086938354907, 13.483884065414259, 13.573072909119219, 13.552096612609148, 13.708795209378877, 12.21160231935528, 13.131645462263805, 13.533035461605323, 13.50737785441379, 13.481796948136434, 13.55930291710456, 13.53321022644559, 13.256579583701296, 13.335966144049962, 13.524909473553635, 13.478877826804364, 13.654094005843945, 13.307358858740827, 13.552360812978804, 13.718904185574047, 13.322277750442026, 13.049281179405625, 13.554717263367365, 13.114489457621403, 13.536513093155008, 13.604658467689205, 13.457937273427888, 13.220423322891293, 13.233425572446322, 13.496913162948204, 13.264009127471127, 13.43288420596491, 13.537825036252798, 13.472489334310922, 13.352053240355417, 13.465292322417554, 13.567558784272933, 13.264914635232344, 13.251570577314851, 13.80834340777892, 13.765744241566608, 13.54549477686669, 13.412558437248663, 13.607354858310828, 13.567631694547345, 13.353784671564426, 13.731375034344182, 13.697880792421984, 13.625581391058404, 13.54549477686669, 13.23536223932615, 13.15369026254939, 13.551888698385937, 13.447624973165148, 13.141868276665264, 13.503401578986995, 13.725137365819137, 13.355077405766679, 13.630562474260387, 13.473794465677202, 13.794771530649541, 13.298739066643975, 13.567856258719985, 13.587722280526577, 13.445817049721427, 13.488640169799964, 13.159320639237649, 13.36826664100181, 13.581148999124707, 13.265429101078553, 13.66853486620812, 13.752793091006879, 13.459194238015698, 13.539140756267443, 13.365597837662335, 13.309968143504193, 13.082895799951075, 13.424683169206673, 13.480439441486396, 13.808414445467406, 13.004875626355897, 13.415712423224704, 13.666792477874424, 13.528498784827661, 13.43545062455405, 13.076897287475276, 13.288615232503616, 13.648847774912156, 13.6162006522095, 13.441947068100944, 12.94427067586912, 13.479320706504495, 13.342169391245534, 13.379463059307454, 13.180895887932365, 13.345843293944199, 13.394537992258392, 13.409117834868539, 13.244608525300919, 13.393858337200072, 13.623657749571521, 13.336113215603746, 13.318332250516505, 13.302660701952846, 13.047287844941366, 13.519927804060899, 13.320656645688814, 13.443033081517115, 13.638727832827499, 13.680754679975507, 13.570757271975708, 13.628471450912002, 13.282487075682184, 13.527374513048017, 13.610473768834254, 13.513429687777261, 13.42839857733452, 13.31098777905845, 13.448847957246926, 13.766016258563468, 13.455495737181536, 12.99207428389991, 13.036437500733427, 13.490889572520246, 13.395789201437765, 13.332687191568766, 13.583744648362426, 13.539975007189696, 13.567390955812243, 13.544979578501625, 13.502859105050447, 13.126958183741408, 13.327749595680416, 13.544066686772567, 13.424149424399275, 13.484713422668847, 13.317172193450915, 13.324977139981911, 13.14509648224248, 13.410169356952792, 13.385270790106915, 13.100672101493274, 13.58264333106672, 13.542930684056955, 13.584180761048628, 13.34942375782748, 13.167316659084008, 13.448327706819327, 13.1997605312431, 13.64174774805224, 13.464318738061138, 13.606864777703777, 13.592384835988469, 13.557058993458213, 13.65980071316244, 13.54551293349823, 13.362989974086759, 13.778675082944574, 13.398988346831175, 13.369488558391367, 13.59073701737907, 13.8317716945553, 13.451993541823867, 13.625544335141967, 13.553132709815145, 13.546319340160608, 13.339439672130993, 13.281039102203977, 13.430435725195366, 13.20329030928633, 13.501179064698135, 13.496928873033085, 13.062857171168162, 13.448754852440288, 13.282140247005827, 13.582179507912315, 13.304547660521166, 13.625492608393415, 13.218459183571213, 13.048587696832783, 13.077882087553462, 13.614553937509754, 13.729194703899793, 13.28280612739627, 13.303529039794284, 13.767672500856861, 13.475314491283825, 13.568163660085247, 13.591482139828258, 13.553260484356542, 13.316736518188463, 13.490192905150252, 13.583975736544744, 12.994399365690242, 13.615716140441236, 13.145319612696767, 13.480072736390866, 13.570951417888864, 13.57703771694878, 13.212454415717275, 13.679643161464355, 12.989074482920387, 13.270721509937175, 13.504896691534213, 13.001387435396737, 13.377839045258042, 13.638184026099225, 13.201432838339315, 13.40699704457711, 13.400920669872448, 13.38349321601936, 13.350201734008806, 13.773633705932752, 13.000212640117752, 13.371260717858604, 13.526064349045555, 13.410006114212138, 13.496031438856335, 13.173345273607993, 13.193381282736937, 13.54230958037806, 13.655337308568505, 13.30686866432552, 13.418571857102506, 13.616200652209045, 13.44834654305214, 13.480439441486396, 13.548393548569948, 13.295443167116446, 13.600822929705373, 13.200526946235186, 13.311663592931382, 13.521270303572692, 13.549106630818642, 13.613813947194103, 13.665343619494251, 13.537733669831141, 13.45889242567273, 12.911667242743079, 13.600138174810581, 13.360891618726328, 13.313609324743084, 13.424020976553493, 13.295327943336815, 13.396136438397207, 13.561568272123623, 13.256533640947055, 13.519922601029975, 13.032369551330703, 13.386147775158861, 13.471244792655853, 13.450881410165039, 13.510426546299186, 13.693904925480638, 13.640413196232203, 13.642436064489175, 13.399193709765768, 13.473071613767388, 13.41054701045914, 13.4950501759281, 13.162416829056838, 13.241421091692246, 13.397370536989456, 13.413515484087839, 13.86332024107196, 13.595566696688365, 13.662931524089345, 13.531527203896076, 13.783689253722514, 13.410006114211683, 13.657106001037846, 13.189723055215381, 13.621067670125285, 13.440587196034812, 13.753101266989233, 13.27277996494422, 13.496786559270731, 13.678185379842489, 13.6891763932108, 13.212649584992505, 13.354743326471635, 13.663871826561262, 13.613799239407399, 13.383393689277455, 13.511024320525848, 13.594533717028753, 13.631576704894087, 13.189772344112498, 12.825739336492916, 13.46987678620144, 13.625492608392506, 13.591390147545553, 13.210410005670383, 13.677705313784372, 13.833273220565388, 13.085679389717825, 13.524631941527332, 13.620228999451228, 13.33012605660906, 13.094777378783874, 13.617360307647232, 13.594992392083896, 13.265453505604, 13.424683169206673, 13.317389010344414, 13.645629762378576, 13.54445367575272, 13.485596215414716, 13.801236108975445, 13.567260839822666, 13.193912597600956, 13.427872495190059, 13.29294133449639, 13.497222017892, 13.617066274282024, 13.969382404499811, 13.698182866874504, 13.609663081589588, 13.487644358371654, 13.670075456995164, 13.50755547772178, 13.687724157005505, 13.739635466671189, 13.594995790815119, 13.058721789804622, 13.131421060587854, 13.389861987278891, 13.329641165613793, 13.607135620905865, 13.328309331488981, 13.661234562061509, 13.21714216106784, 13.471098704050291, 13.524170908501219, 13.587072964767685, 13.468214398700184, 13.536212094877556, 13.5026888341431, 13.072441531338882, 13.699238769413114, 13.591402998376452, 13.376984014619211, 13.440706629126453, 13.516679879919593, 13.367595971149058, 13.184817582077358, 13.381864087130452, 13.218700784258544, 13.173419789853597, 13.29116795720256, 13.37499445652611, 13.379410474418819, 13.58837979130658, 13.400920669873358, 13.534164378653259, 13.293553362741022, 13.683190801424189, 13.375951287151565, 13.443373407045328, 13.33193229833114, 13.247920157178214, 13.288615841766841, 13.631608478191538, 13.40439906293841, 13.109691659949476, 12.923672075453851, 13.477035335865821, 13.358890962814257, 13.581465644142554, 13.610314821992688, 13.366598760401757, 12.834485062098338, 13.455436049650416, 13.339321411424407, 13.416208938009731, 13.477235160693454, 13.61675954179691, 12.936422817634593, 13.471167446588424, 13.773633705931843, 12.548271940585892, 13.479240871612546, 13.547856021575171, 13.729318839241841, 13.411500781639461, 13.270721509937175, 13.539975007189696, 13.06456972327942, 13.207147149978937, 13.263543184543778, 13.453469670572758, 13.558266832042136, 13.425994775285744, 13.706632511391945, 13.417392663845021, 13.274436940032047, 13.155068057395965, 13.559992522807988, 13.42751781907009, 13.664169855711862, 13.378107458855084, 13.611117370866396, 13.191513203579689, 13.567965767923397, 13.40933310851051, 13.571610505911394, 13.385990184462571, 13.30643524156676, 13.31887668861009, 13.401824871456938, 13.620685320117445]",13.445330454581732,12.967464610139427,13.791911729014624
