Country/region,Technology,Variable,Predicted Values,Predicted Mean,Predicted StdDev
Brazil,PHS,Capacity factor,"[12.783904973634435, 12.79858921434652, 12.859518547371408, 12.85816720873163, 12.815889512783542, 12.72077239786745, 12.901012222508598, 12.804696376944776, 12.772103175973598, 12.842645632724725, 12.818472115394115, 12.74208155894894, 12.837096807404578, 12.883033492719733, 12.868417838823916, 12.801867937051156, 12.81267405713993, 12.517186454691682, 12.791876357801812, 12.794728765528362, 12.860298791754303, 12.772270976034406, 12.783718885025792, 12.84553419175245, 12.779133787312048, 12.773665565056035, 12.715189559208056, 12.772270976034406, 12.535141156022291, 12.684796233634188, 12.769952197162183, 12.873227901778591, 12.85814016787208, 12.804611359051705, 12.908776362944991, 12.792149309371325, 12.817182068999045, 12.922947874802958, 12.835451673031457, 12.854049297038728, 12.827581418644058, 12.777957325038187, 12.88983526629454, 12.890803890087227, 12.832766826414627, 12.768344474323385, 12.908321818330478, 12.715840492106281, 12.721071467876982, 12.766503491659932, 12.806583785546536, 12.772706640289016, 12.915922558681814, 12.871874141800163, 12.617292415423208, 12.807316277132031, 12.870308165265214, 12.69170896415676, 12.758513019597558, 12.747247566246415, 12.810270298239402, 12.858792382712636, 12.8383834003821, 12.837096807404578, 12.727957297707007, 12.651862953725185, 12.924474812465178, 12.85634439374644, 12.835859441198863, 12.83495529314132, 12.783718885025792, 12.854614861239043, 12.840436832952491, 12.808737106047829, 12.880764315469605, 12.754138726287465, 12.804463812274662, 12.753049824225627, 12.730372077830907, 12.81024191322922, 12.758207621644942, 12.891010275835015, 12.917528451357612, 12.758170125149718, 12.855531340591142, 12.895544128445636, 12.808827950954765, 12.847466540441928, 12.845897763948642, 12.899641088642511, 12.928478416836242, 12.86053114934748, 12.933559924042584, 12.775955232172237, 12.76812088645579, 12.555105327626052, 12.81609270887111, 12.824218630361884, 12.862267639226047, 12.675387297717862, 12.782047080923348, 12.809459210044224, 12.787890083754519, 12.85471733024633, 12.755254969412817, 12.508040019974942, 12.888394382761362, 12.762907726032154, 12.75733860339733, 12.833505177715324, 12.762369371251907, 12.707412825834126, 12.871874141800163, 12.820647021973855, 12.88566188718687, 12.752337424832831, 12.912559071185115, 12.775272519912733, 12.846878346129415, 12.79953136661561, 12.744137317249397, 12.561401142272189, 12.891031282625136, 12.832863251028812, 12.753049824225627, 12.882431319994339, 12.814980646704043, 12.769173398711246, 12.863445045084063, 12.816537793809857, 12.90215790137836, 12.81806386306016, 12.904151152979466, 12.754801802348311, 12.5793277331843, 12.909994384039692, 12.867161067124925, 12.727898103832104, 12.823701909164356, 12.526319171196747, 12.736382498539115, 12.752052443837783, 12.877903086800416, 12.86497744987446, 12.81609270887111, 12.88121022786072, 12.803967047509332, 12.822464728924842, 12.57395893674834, 12.752984439103784, 12.897047528611893, 12.921280760126137, 12.874505358947772, 12.71202051875298, 12.875345675088283, 12.742964677081773, 12.87790308680087, 12.794129303110822, 12.740956589083453, 12.870537636668814, 12.804652236188076, 12.89596834778149, 12.870892547849962, 12.446727837467279, 12.827896572238615, 12.780890473582076, 12.882859294224545, 12.86757684878512, 12.733764589887869, 12.759030895569822, 12.9380368004081, 12.854614861238588, 12.872181183779958, 12.899418628889634, 12.85134956199181, 12.766503491659478, 12.748095229083447, 12.824130353489181, 12.872627689398541, 12.851781276301608, 12.802725552745414, 12.84760052937827, 12.801934592428097, 12.553815755500409, 12.769173398711246, 12.758731208645486, 12.789893634087093, 12.94377352920128, 12.816473099377845, 12.8824193915857, 12.834487911029555, 12.840274198286806, 12.825535578900144, 12.775727337412263, 12.882022302211226, 12.839921462255461, 12.81537651422559, 12.761639255535556, 12.877257551643197, 12.880828236943216, 12.8740751147443, 12.819348016495951, 12.626018637004336, 12.772103175974053, 12.81609270887111, 12.80044779756804, 12.828004632589, 12.718262288906772, 12.868996651052385, 12.865141635999862, 12.739719552703264, 12.818904393049706, 12.762369371252362, 12.855994401619228, 12.541056908322844, 12.89556037372995, 12.828334028198697, 12.85825917970169, 12.855932850153295, 12.852274396459961, 12.829091649074144, 12.769992073839148, 12.858140167872534, 12.741200548986171, 12.86926709376985, 12.778351705041132, 12.772460034506821, 12.768344474322475, 12.79110401310345, 12.761105807813465, 12.557693132074064, 12.81609270887111, 12.86051619655882, 12.718262288906544, 12.635540885136606, 12.804236448157098, 12.748724392690747, 12.830954997137269, 12.856435795481048, 12.77624511230215, 12.85849924319973, 12.860851114226534, 12.75475394373052, 12.87400126388684, 12.930069383901355, 12.899970677390229, 12.81120242834595, 12.815376514226045, 12.866456894941166, 12.756567991107431, 12.846092347680496, 12.866867677535538, 12.84663947673198, 12.860483197913254, 12.810671112928958, 12.70749261221249, 12.808737106047829, 12.87510294359754, 12.890701218922004, 12.838383400381645, 12.85471733024633, 12.839071431210868, 12.814429169075083, 12.86491459828494, 12.776139404684955, 12.908776362944991, 12.802545601581187, 12.773571539781642, 12.802141297772323, 12.91250467853888, 12.880828236942762, 12.667817420640404, 12.877517775871638, 12.736886884468504, 12.863554568907148, 12.900782212943795, 12.91178367672046, 12.88743375751801, 12.852478292195883, 12.645278844000359, 12.61590137565895, 12.738337154360806, 12.648589898462205, 12.783718885024882, 12.810241913228765, 12.804463812274662, 12.8918654168192, 12.916345442778947, 12.859838521916117, 12.827679390335106, 12.866439829000683, 12.905848830291234, 12.794728765528362, 12.88909419375841, 12.831070605723653, 12.618113137348018, 12.81409695179309, 12.819191767212033, 12.820366975633078, 12.907097807008995, 12.843140179773854, 12.758170125149263, 12.780693900921051, 12.890396157974465, 12.820366975632169, 12.813663767098205, 12.800142716712344, 12.894251273339705, 12.828822757891658, 12.835451673031912, 12.827679390335561, 12.744137317250306, 12.852774966551351, 12.808994967373565, 12.812503187130005, 12.800566471591537, 12.824256930566662, 12.897931762718144, 12.805042407041583, 12.8612104970789, 12.842531095575396, 12.860885080494427, 12.78141330742028, 12.780174112848272, 12.75652767395195, 12.93942195920954, 12.897439739696893, 12.779918329048087, 12.68054739133595, 12.638842115385387, 12.866439829000228, 12.80348208709438, 12.733515365269113, 12.793958200629731, 12.894893687298463, 12.825710544562298, 12.81609270887111, 12.849708378837931, 12.616448990740992, 12.802141297772323, 12.546169197906693, 12.799281052773495, 12.910728563044358, 12.73547199512086, 12.653174844618206, 12.867334787411892, 12.840515798419347, 12.767616522053459, 12.83752106101656, 12.72839808988715, 12.837075754960551, 12.930889670165016, 12.866439829000683, 12.854465719073687, 12.882022302211226, 12.790395645294439, 12.601534307339534, 12.795104244929917, 12.704190468941306, 12.755537394175462, 12.852774966551351, 12.891366768837088, 12.707007891264766, 12.903025104601966, 12.8344879110291, 12.848952752020978, 12.836315172804916, 12.910821632621719, 12.54716144498093, 12.873282841209857, 12.858813307283071, 12.880882945594294, 12.867092455523562, 12.890126169530049, 12.727957297707462, 12.836611862109294, 12.818904393049706, 12.917688941046436, 12.572129473503992, 12.563810785402211, 12.931612475358634, 12.893304295560029, 12.846639476731525, 12.785840328350332, 12.746606514375117, 12.87139628727573, 12.79564929802541, 12.906658634412906, 12.844333946814459, 12.82068481977467, 12.807270846748452, 12.89629148743279, 12.85973933446894, 12.763976213218484, 12.766324908577872, 12.769316593471558, 12.611322712644096, 12.75070659315088, 12.901092113553204, 12.817182068999045, 12.818904393049706, 12.632066886808616, 12.870945155545087, 12.843034889994215, 12.852081874782925, 12.769173398710791, 12.839252591479635, 12.862252763561173, 12.885796934382597, 12.761105807813692, 12.76251953372548, 12.80028738122246, 12.890803890087227, 12.736382498539115, 12.874770431819798, 12.784787096136824, 12.853962704611604, 12.772839258151862, 12.753153883943014, 12.780140545409722, 12.820857775123386, 12.69925960093724, 12.864934892079418, 12.83495529314132, 12.899641088642966, 12.847634478862346, 12.899733788398862, 12.921280760126592, 12.80572287573159, 12.827679390335106, 12.602011150079989, 12.816514005314275, 12.861438282408926, 12.725763004034889, 12.780954118163436, 12.76834447432293, 12.741429155036258, 12.851497775223834, 12.904151152979466, 12.873431796288969, 12.742003334758692, 12.736382498539115, 12.857138481205766, 12.889679933768093, 12.820857775122931, 12.857805417649615, 12.827581418644513, 12.87257019667004, 12.760951421367281, 12.878968011600136, 12.823165573535789, 12.861333244111847, 12.81409226617393, 12.765202625319034, 12.903215431971603, 12.856435795480593, 12.910668851890478, 12.839869785878818, 12.810270298238947, 12.666373128919759, 12.86975330443147, 12.813171149112804, 12.866049573005512, 12.879291823653148, 12.92308437581596, 12.806495191232443, 12.765620984715952, 12.938190363171088, 12.73547199512086, 12.804463812274662, 12.673152577386645, 12.601069056765482, 12.750751362083065, 12.780174112848272, 12.8153765142265, 12.861729794672556, 12.867161067124925, 12.854465719073232, 12.815248385981704, 12.92087021846919, 12.847966087312216, 12.86833900253123, 12.616932680127547, 12.89094352584425, 12.755254969412363, 12.75093692494579, 12.837717642504686, 12.833287283801383, 12.891383757424592, 12.888905108974996, 12.742833345803092, 12.79915894898022, 12.849889158831047, 12.775930599265621, 12.85593285015375, 12.705168780241365, 12.741200548986399, 12.773571539781642, 12.815519774587301, 12.83357288610705, 12.808250306259879, 12.537191885347966, 12.739909146953778, 12.492721782356512, 12.74466625721675, 12.897931762718144, 12.860768683186961, 12.762433575246632, 12.773469010254303, 12.86626693727112, 12.605089443552288, 12.698993767433649, 12.7848247033794, 12.897931762718144, 12.725442513062717, 12.906036956439038, 12.869113332008965, 12.847115001583916, 12.90215790137836, 12.837828692446692, 12.87194574115847, 12.910514423847872, 12.878369578045294, 12.789846460888839, 12.88121022786163, 12.802082031351802, 12.836315172804916, 12.89459472118142, 12.727459526797475, 12.563157469042153, 12.877517775871183, 12.800714520776182, 12.825072946495538, 12.804354809447887, 12.725763004034889, 12.773571539780733, 12.854084906697153, 12.930642158116825, 12.45448510725464, 12.741557695714846, 12.82052296445363, 12.700219054621584, 12.809834815380327, 12.664823162961966, 12.828004632589, 12.757338603397784, 12.730903274537695, 12.75371723463968, 12.74549949138941, 12.867456620861958, 12.832766826415991, 12.820366975632624, 12.890019571028006, 12.910558726915042, 12.730015137193504, 12.724224720898974, 12.566887307219986, 12.88384765024648, 12.754068326848028, 12.752337424833058, 12.853432253685696, 12.737890387270454, 12.73638249853957, 12.949209751035596, 12.683573505436243, 12.909066100603468, 12.771016424879008, 12.82068481977467, 12.80118521587724, 12.735471995121316, 12.70749261221249, 12.83357288610614, 12.761105807813465, 12.72745952679702, 12.883666543079926, 12.854425903909487, 12.395746083953327, 12.85780541764916, 12.826043647167808, 12.85680299601745, 12.63272774404686, 12.893101817001025, 12.6290288842888, 12.59866681831204, 12.844676829338368, 12.602380287354663, 12.790787369206328, 12.747219735226963, 12.758513019597785, 12.849836604853408, 12.87355122434883, 12.944227156623583, 12.929749575198912, 12.82206940339529, 12.21160231935528, 12.769144044895256, 12.862252763561173, 12.849729374343497, 12.860298791754303, 12.834668016826754, 12.94777440553662, 12.85343058256285, 12.700764740998011, 12.903537782415697, 12.680166888426356, 12.875971374391156, 12.813736838826344, 12.90661450992502, 12.85343058256285, 12.762907726032154, 12.684637445857561, 12.872570196670495, 12.690071078938217, 12.82064702197431, 12.886944293321903, 12.87194574115847, 12.851422837311475, 12.742964677082227, 12.802141297772323, 12.408190308645544, 12.85825917970169, 12.770542117646528, 12.805338975470477, 12.791526214570922, 12.851042665935438, 12.638497215059488, 12.74549949138941, 12.718262288906544, 12.85593285015375, 12.746644866256247, 12.758170125149263, 12.653611375740866, 12.846639504313316, 12.848255849201905, 12.771528828732244, 12.828004632589, 12.807316277132031, 12.836611862109294, 12.758170125149263, 12.80277268605596, 12.630087264906706, 12.94166100193388, 12.581511935997241, 12.81024191322922, 12.921280760126137, 12.81120242834595, 12.79492875240021, 12.891031282626045, 12.742964677081773, 12.893803667149768, 12.837096807404578, 12.891031282626045, 12.817971230531384, 12.855644459483756, 12.833505177715779, 12.769327194605012, 12.828004632589, 12.885440297009609, 12.835847559456397, 12.846137321916558, 12.579948823955192, 12.855994401619228, 12.885715471395088, 12.780524339921158, 12.758170125149718, 12.758683131868793, 12.761639255535556, 12.773571539781642, 12.839869785878818, 12.758513019597558, 12.7194099399253, 12.820496900172657, 12.845964428278421, 12.904688433143747, 12.772460034506821, 12.831598200720236, 12.838960231098099, 12.845964428278876, 12.73547199512086, 12.63941544295949, 12.76251953372548, 12.778351705040677, 12.813663767098205, 12.69925960093724, 12.854647749811193, 12.80572287573159, 12.908516142043027, 12.61590137565895, 12.825862285987796, 12.81213782854502, 12.897931762718144, 12.780174112848272, 12.797963606495614, 12.780954118162526, 12.853414876934949, 12.848842309153042, 12.826548698222723, 12.886981923027179, 12.922074945056465, 12.755653946679104, 12.855994401618773, 12.634172852714755, 12.920572222904411, 12.802082031352256, 12.813045180658264, 12.789191097033381, 12.77249451381931, 12.916950895606078, 12.733764589888551, 12.858318862035958, 12.758168787836212, 12.750706593151108, 12.866506872592709, 12.68666007470506, 12.835859441198863, 12.86315533846846, 12.769952197162183, 12.866714332137235, 12.888219666399436, 12.738337154360352, 12.796253837399036, 12.753921342660078, 12.808351037987222, 12.809834815380327, 12.796577304085531, 12.817971230531384, 12.867576848785575, 12.755752483165452, 12.756567991107886, 12.76341316763137, 12.755537394175462, 12.857812962970002, 12.747219735226963, 12.891383757424592, 12.828918864376192, 12.772460034506821, 12.866049573005967, 12.781413307419825, 12.899480056663833, 12.701858760344749, 12.901092113553204, 12.771751542202537, 12.923320785295346, 12.751634764991195, 12.756567991107886, 12.820496900172657, 12.790990821344167, 12.531253064930752, 12.792416061849508, 12.63102184387003, 12.755254969412363, 12.763216422212054, 12.746112866391513, 12.912727577707756, 12.813420968181163, 12.778603242856661, 12.74809522908322, 12.85814016787208, 12.739917723605004, 12.780693900920596, 12.814819911681525, 12.44525428458951, 12.753921342659396, 12.88470871729669, 12.868522952075637, 12.840644826284915, 12.87194574115847, 12.73688688446805, 12.79858801616274, 12.60967001510403, 12.79858921434652, 12.876756132634, 12.800664608382476, 12.826133651343753, 12.754801802348311, 12.847873759740196, 12.906454035201477, 12.816413175487469, 12.886944293322358, 12.675665283770059, 12.82502054183442, 12.79296549992614, 12.779877369421456, 12.820857775123386, 12.78108626624271, 12.759825864388176, 12.787101875896951, 12.87030816526567, 12.813663767098205, 12.847115001584825, 12.75046866095613, 12.780890473581621, 12.70999393803163, 12.761639255535556, 12.748609631147474, 12.954062841844461, 12.825009077647337, 12.853430582563306, 12.831448499080125, 12.718513332537668, 12.882962788170516, 12.80507596258667, 12.595912346464502, 12.744787925313403, 12.890716822104423, 12.867334787412346, 12.850445818852222, 12.63976768155976, 12.772402548317586, 12.884162799276055, 12.828824972878465, 12.645278844000359, 12.856918074945952, 12.845964428278421, 12.83752106101656, 12.773571539781642, 12.854084906697153, 12.60967001510403, 12.84983519366233, 12.727459526797475, 12.880997071842557, 12.672386284692038, 12.842809895498249, 12.767954946451255, 12.870308165265214, 12.828004632589455, 12.93165754258007, 12.657044209661535, 12.847473433527284, 12.741200548986171, 12.840941601013583, 12.805042407041583, 12.83144849908058, 12.813239069930205, 12.891682223025327, 12.817182068999045, 12.897194707400104, 12.511266738652239, 12.834589743580636, 12.910722201994304, 12.763968531768114, 12.870308165265214, 12.867586213046707, 12.892020694272105, 12.848164405903844, 12.828822757891658, 12.954415253423122, 12.814819911681525, 12.906779762231054, 12.66377434983383, 12.833505177715779, 12.897931762718144, 12.831695505964035, 12.780558065529021, 12.892338512790502, 12.857812962969547, 12.860794631314093, 12.829672730817038, 12.867334787411892, 12.848483353105166, 12.852765273927616, 12.86266670730356, 12.86298566937512, 12.804236448157098, 12.744033492043854, 12.849892914579868, 12.748724392690747, 12.85095223347298, 12.742964677081773, 12.858259179701236, 12.890701218922004, 12.864977449874004, 12.814429169075083, 12.692886001007992, 12.921090899076717, 12.81609270887111, 12.83144849908058, 12.591828345012573, 12.879514505412772, 12.871945741158015, 12.82836361799491, 12.760219925084584, 12.852791516615525, 12.803839858047922, 12.708506129156603, 12.874770431819798, 12.797885100194435, 12.782589804761756, 12.736814216950052, 12.835847559456397, 12.658586370620469, 12.82268985093151, 12.761639255535556, 12.767954946451255, 12.848842309152587, 12.852274396459961, 12.583730111973182, 12.758683131868793, 12.794639937257216, 12.81609270887111, 12.72613270076613, 12.811202428346405, 12.822463637646251, 12.81304518065781, 12.672922017485462, 12.875311392552248, 12.822463637646706, 12.79296549992614, 12.880997071843012, 12.807316277132031, 12.798363628550305, 12.868996651052385, 12.912209728308426, 12.794728765528362, 12.756567991107886, 12.883651799760628, 12.824130353489181, 12.867576848785575, 12.773571539781642, 12.859495000399875, 12.761105807813465, 12.856937444703817, 12.887582527635004, 12.901998247394658, 12.875345675087829, 12.72077239786745, 12.82068481977467, 12.325946698937742, 12.860298791754758, 12.885864539095564, 12.854049297038273, 12.841425886411798, 12.910509899961198, 12.836145906350794, 12.72731193402592, 12.750706593151108, 12.674629434230155, 12.765483562880718, 12.852436414885688, 12.897440404659847, 12.769196228493456, 12.819155183040948, 12.83144849908058, 12.893874964533097, 12.845930788212627, 12.893325363693748, 12.614291259372067, 12.880029957126226, 12.594391925910031, 12.527878069164444, 12.73547199512086, 12.865564533343331, 12.866439829000228, 12.767584738549886, 12.538291338253657, 12.863949990626224, 12.845964428278421, 12.805338975470477, 12.858813307283526, 12.852779665940034, 12.545586341803528, 12.817182068999045, 12.856918074945497, 12.848483353104712, 12.885174355541494, 12.828822757892112, 12.742946349003205, 12.727459526797475, 12.805075962586216, 12.548271940585892, 12.680547391336404, 12.7820821002515, 12.870537636669269, 12.832912811020833, 12.780890473581621, 12.769952197162183, 12.760466649431464, 12.683903570226903, 12.783904973634435, 12.852779665940943, 12.831070605724562, 12.903573858209256, 12.832766826414627, 12.890803890087682, 12.82259500969235, 12.72975352161643, 12.882022302211226, 12.891176349220132, 12.725442513063172, 12.776319537996187, 12.825072946495538, 12.803967047508422, 12.91672195127785, 12.860018466100883, 12.808061991714567, 12.778817731184063, 12.663101342299342, 12.779333901982682, 12.90041700076381, 12.765483562880263]",12.802483336763173,0.08922205115634806
