Technology,Country,Year,mean,median,variance,std_dev,skewness,kurtosis,percentile_5,percentile_95
CAES,United States,2042,21901.98484457037,21898.248188668476,3632502.412438085,1905.9124881373973,0.06246087240854325,-0.18726585543386332,18943.590969101817,25200.273104360567
CAES,United States,2043,22432.31864551061,22498.854546100672,4211606.441221919,2052.219881304613,-0.16603834821548072,-0.007461901810450922,19160.863219680603,25672.640569954474
CAES,United States,2044,22991.82155196756,23033.951885821618,4358810.795550579,2087.7765195419215,0.019325421958543847,-0.09120345954853848,19664.13134458812,26393.871308895927
CAES,United States,2045,23441.601138469705,23460.241733418283,4311606.371513741,2076.440794126753,0.08037884951121382,0.07031301175625027,20066.349044237548,26815.77634544444
CAES,United States,2046,23855.31116811683,23918.133160334517,4328944.065107766,2080.6114642353978,-0.10407896235024505,-0.06775958677362048,20627.984050901567,27387.885768476666
CAES,United States,2047,24565.101829806692,24641.41441705568,4803387.07248363,2191.6630837068983,-0.03005217870472701,0.09137544213605331,20982.818936116277,28142.043082299922
CAES,United States,2048,24978.047596344084,25050.10687662542,4971268.530340061,2229.6341696206714,-0.0017400988435721464,-0.04972028739372769,21270.193948848024,28692.055720606215
CAES,United States,2049,25543.370594017957,25416.165043372108,5037969.360711968,2244.542127185847,0.06919214919420871,-0.37003953831141345,21802.141095649233,29260.107360323796
CAES,United States,2050,26030.29202707551,26021.813875545657,5135139.254435705,2266.084564714147,-0.02336488285140834,-0.03659059213418869,22209.428300087086,29801.809782564796
LiB,Brazil,2030,213.63877437414962,213.7942055550511,210.27965632788383,14.50102259593729,0.10469041250993699,-0.08663640193711286,190.23034970303942,237.70045140980346
LiB,Brazil,2031,219.15403992123166,219.02198315042813,240.93358127134664,15.522035345641584,0.03533499636407597,0.09816170586982054,192.83053786879057,245.48539066258644
LiB,Brazil,2032,226.21329529203163,226.11524038176975,271.0677840192026,16.464136297395093,-0.02861730903964178,0.052098811077783136,198.61592315733697,252.52881536286503
LiB,Brazil,2033,232.37515494098042,232.90492329133198,273.7438637174725,16.545206668925974,-0.10534312356873032,-0.015991047202596143,205.13751464265331,258.5928328251278
LiB,Brazil,2034,238.93246926578374,239.20540236398318,292.87452073001396,17.113577087506105,0.01249216136567916,0.24273499351574346,209.37132314480849,266.6893003284778
LiB,Brazil,2035,245.56332507233816,246.08617356949088,310.55466543630723,17.622561262095452,-0.07920910281473677,0.10292507007729856,216.1750022685506,274.54278527287846
LiB,Brazil,2036,251.9249242421379,251.6418253362919,309.14923715635575,17.582640221433063,-0.013561785026650237,-0.19568326036422512,222.73339311223802,279.7263952372144
LiB,Brazil,2037,258.4649692741087,258.07777216414297,317.00404958984905,17.804607538214626,-0.04787969545912682,-0.040496389383825715,230.25825491616328,288.9735851661842
LiB,Brazil,2038,265.4263915529115,266.332745255389,349.8523305761996,18.704339886138715,-0.03482037965762844,-0.11446181276558764,234.31582902001807,295.19220041586806
LiB,Brazil,2039,271.6404525475723,272.4757388398741,376.6722316672172,19.408045539600767,-0.15066736453894897,0.022929634047981207,238.8568753193709,302.0458852011054
LiB,Brazil,2040,276.8950247861187,277.1102813606735,384.7152498284415,19.614159421918682,-0.10681541942154757,0.21148583189902936,243.5774284171519,308.5635159004544
LiB,Brazil,2041,284.80780555304307,285.1142399797105,380.4692554368108,19.505621124096788,-0.09930667220268986,-0.2500131590921746,252.9155699426643,316.28475380760136
LiB,Brazil,2042,289.6482762940806,289.5526234085995,407.82721087882896,20.194732255685615,-0.04729003000950032,-0.20259123700349768,254.86669448408486,321.63848860707793
LiB,Brazil,2043,295.831058436364,295.8122964550105,421.44424073898614,20.529107158836357,0.02050257104631304,-0.06941276990253664,263.11050473863884,328.7404415765563
LiB,Brazil,2044,303.08974596979186,302.26936729568695,475.20589647250046,21.79921779496917,-0.01210503053565332,-0.028397039939067614,267.20225284136603,339.3341188416352
LiB,Brazil,2045,310.6210034694692,310.9439214324233,489.659049231558,22.1282409881933,-0.056653379931751374,-0.27819658096332933,273.641626812571,346.58089363924387
LiB,Brazil,2046,317.21370212803134,317.85197969427634,501.3110912666228,22.3899774735622,0.056563527908100354,-0.13249279405540104,280.30787957087523,354.95543222724143
LiB,Brazil,2047,321.99278286743726,321.63266153336394,552.894751654507,23.513714118669277,0.13392698070220446,0.4177698435587014,284.5210402074156,360.1472223582004
LiB,Brazil,2048,329.39054763559824,329.17989533862516,510.73907947365086,22.599537151757133,0.036854188281108355,0.11212113038843574,289.98573083660256,365.1867561379658
LiB,Brazil,2049,336.5597850569322,335.746688126051,622.9694255944629,24.95935547233668,0.03941585683359759,-0.04445400406465838,294.6914846743686,378.40509862725685
LiB,Brazil,2050,343.3262831179255,342.2725915330324,600.7984803227527,24.511190920123664,0.033008770164367505,-0.050439078591785425,304.19348967561524,383.5690194209715
LiB,China,2030,35857.25418049422,35700.94568523015,10647014.427507937,3262.976314273203,0.0678690824698197,-0.10580781029754949,30816.221839193844,41410.443862533124
LiB,China,2031,37010.58039964537,36870.129869245146,10908557.215179823,3302.810502462989,0.17286694265550942,-0.12355929485454631,31842.03865890735,42521.09756767135
LiB,China,2032,38404.50249964747,38507.48123386862,11673338.659333954,3416.6267954422465,-0.07184140328772376,-0.2027659428875741,32917.610772335305,44012.43836963805
LiB,China,2033,39613.711768882415,39553.26848047947,11820240.059550922,3438.0575998012196,0.07445230755909685,0.1717757661863537,34093.15918755057,45343.01472811909
LiB,China,2034,40706.695641243015,40567.19048502066,13077224.904725693,3616.2445858550127,0.14545327049618634,0.05855193358122612,34926.20131579879,46723.95684546531
LiB,China,2035,42090.02392271907,42110.73928497608,13641776.070639374,3693.4775037408003,0.007571291080066159,0.07958180049180719,36338.45678606391,48270.82693536638
LiB,China,2036,43227.431760534804,43165.75407219987,13318723.754244616,3649.482669399132,-0.05681467098014325,0.2360290332527506,37156.2477878396,48952.30482724647
LiB,China,2037,44694.09655061635,44619.73460472914,16808052.53928791,4099.762497912277,0.008827836160534425,0.03189640342524758,38018.945668129076,51690.73070700263
LiB,China,2038,45924.83635181597,45960.42881045774,15372791.307397967,3920.815133030116,-0.07765063341354139,-0.254617859937603,39270.6752215853,52330.46668406542
